area,orientation,decoration,floor,building_type,price,price_per_m,position,followers,publish_time,rooms
98.53,东北,精装,高楼层,板塔结合,1299.0,131839.0,万柳,14,365.0,3
92.34,南,精装,中楼层,塔楼,920.0,99632.0,知春路,5,30.0,3
90.7,东,简装,中楼层,塔楼,960.0,105844.0,北太平庄,5,20.0,4
168.48,东南,简装,高楼层,塔楼,1700.0,100903.0,知春路,4,90.0,5
171.3,东,其他,低楼层,塔楼,1280.0,74723.0,苏州桥,12,210.0,4
98.53,东北,精装,低楼层,板塔结合,1288.0,130722.0,万柳,5,365.0,3
102.86,东,简装,中楼层,塔楼,750.0,72915.0,牡丹园,2,30.0,3
90.7,西南,简装,中楼层,塔楼,949.0,104631.0,北太平庄,9,210.0,4
98.95,西,简装,低楼层,塔楼,980.0,99040.0,北太平庄,14,240.0,4
136.56,南,其他,中楼层,板楼,1580.0,115701.0,世纪城,6,18.0,4
94.7,东,精装,低楼层,塔楼,900.0,95037.0,苏州桥,29,365.0,3
105.31,南,精装,低楼层,塔楼,1380.0,131042.0,万柳,10,90.0,3
92.9,南,精装,高楼层,板楼,898.0,96664.0,知春路,20,90.0,4
179.8,西,简装,低楼层,塔楼,1200.0,66741.0,苏州桥,16,365.0,4
115.71,东南,精装,中楼层,塔楼,1100.0,95066.0,知春路,5,8.0,3
79.04,南,简装,高楼层,板楼,800.0,101215.0,苏州桥,7,365.0,4
78.0,东,精装,低楼层,板楼,780.0,100000.0,马甸,11,90.0,4
82.5,南,精装,低楼层,板楼,798.0,96728.0,北太平庄,59,240.0,4
143.83,东南,简装,中楼层,塔楼,1360.0,94557.0,世纪城,11,60.0,5
122.0,西南,精装,低楼层,塔楼,1455.0,119263.0,世纪城,9,270.0,5
121.57,东南,简装,低楼层,塔楼,1250.0,102822.0,世纪城,15,150.0,3
58.61,东南,精装,高楼层,塔楼,850.0,145027.0,世纪城,9,60.0,3
117.1,西南,精装,中楼层,塔楼,1135.0,96926.0,世纪城,16,150.0,5
54.55,北,精装,低楼层,塔楼,524.0,96059.0,世纪城,14,150.0,2
68.26,东,其他,高楼层,塔楼,609.0,89218.0,世纪城,1,90.0,2
64.87,西,精装,中楼层,塔楼,549.0,84631.0,世纪城,18,365.0,2
64.87,西,简装,中楼层,塔楼,568.0,87560.0,世纪城,20,365.0,2
178.87,东南,简装,低楼层,塔楼,2100.0,117404.0,知春路,7,270.0,4
150.5,东,简装,中楼层,塔楼,1120.0,74419.0,知春路,35,210.0,4
102.61,西南,简装,低楼层,塔楼,888.0,86542.0,北太平庄,27,60.0,4
196.7,西南,简装,高楼层,塔楼,1400.0,71175.0,苏州桥,36,365.0,5
184.05,南,简装,低楼层,板塔结合,1780.0,96713.0,马甸,2,24.0,5
90.5,南,精装,中楼层,板楼,948.0,104752.0,苏州桥,13,120.0,4
93.8,南,精装,中楼层,塔楼,845.0,90086.0,知春路,52,90.0,3
157.65,南,精装,低楼层,板塔结合,1550.0,98320.0,马甸,24,120.0,5
102.99,南,精装,低楼层,塔楼,798.0,77484.0,牡丹园,36,150.0,3
190.72,南,精装,高楼层,板楼,2399.0,125787.0,马甸,14,240.0,4
162.46,东,其他,低楼层,板楼,1280.0,78789.0,知春路,7,7.0,4
156.44,东南,精装,高楼层,塔楼,1490.0,95245.0,万柳,6,30.0,5
154.09,西北,精装,高楼层,塔楼,1650.0,107081.0,万柳,10,300.0,5
161.16,东北,简装,高楼层,塔楼,1699.0,105424.0,万柳,35,180.0,5
101.06,西南,简装,高楼层,塔楼,1180.0,116763.0,知春路,3,150.0,3
167.15,东南,精装,中楼层,塔楼,1766.0,105654.0,万柳,20,150.0,4
64.87,西,精装,低楼层,塔楼,525.0,80932.0,世纪城,0,12.0,2
61.15,南,简装,高楼层,塔楼,630.0,103026.0,世纪城,2,270.0,2
64.87,西,简装,中楼层,塔楼,685.0,105596.0,世纪城,12,365.0,2
61.01,北,简装,低楼层,塔楼,620.0,101623.0,世纪城,1,210.0,2
61.15,北,精装,中楼层,塔楼,590.0,96485.0,世纪城,0,10.0,2
64.87,东南,精装,中楼层,塔楼,605.0,93264.0,世纪城,0,60.0,2
63.3,西,精装,低楼层,塔楼,576.0,90996.0,世纪城,1,90.0,2
105.97,东南,精装,高楼层,塔楼,1095.0,103332.0,马甸,71,120.0,3
97.65,南,精装,高楼层,板塔结合,800.0,81926.0,马甸,31,30.0,3
92.23,西,精装,中楼层,塔楼,1060.0,114931.0,知春路,4,270.0,3
90.69,南,精装,低楼层,塔楼,1065.0,117434.0,知春路,7,365.0,3
102.09,东南,其他,中楼层,塔楼,1100.0,107749.0,知春路,8,150.0,3
