area,orientation,decoration,floor,building_type,price,price_per_m,position,followers,publish_time,rooms
173.12,东南 西南,简装,中楼层(共15层),塔楼,1460,84335.0,广渠门,2,180.0,4
90.13,西北,毛坯,中楼层(共12层),板塔结合,725,80440.0,广渠门,15,90.0,4
100.88,南 北,简装,高楼层(共12层) ,板塔结合,1580,156622.0,交道口,52,365.0,4
99.35,西南,简装,中楼层(共12层),塔楼,1130,113740.0,安定门,4,60.0,4
96.24,南,简装,高楼层(共12层) ,板楼,1280,133001.0,崇文门,72,330.0,4
108.14,东南,精装,中楼层(共10层) ,板楼,1378,127428.0,朝阳门内,10,30.0,5
93.27,西,简装,23层,塔楼,489,52429.0,广渠门,2,14.0,3
54.8,东 西,精装,底层(共6层) ,板楼,790,144161.0,安贞,4,300.0,3
103.17,南 北,精装,顶层(共6层) ,板楼,1260,122129.0,和平里,1,12.0,4
165.81,南 北,精装,高楼层(共23层),板楼,1880,113383.0,广渠门,72,365.0,5
96.08,南 北,简装,中楼层(共6层) ,板楼,1150,119692.0,朝阳门内,4,14.0,4
103.53,北,毛坯,顶层(共2层) ,板塔结合,490,47330.0,朝阳门内,2,15.0,3
176.05,南 北,简装,中楼层(共6层) ,板楼,1499,85147.0,左安门,58,270.0,5
96.6,西南,精装,中楼层(共24层) ,塔楼,1130,116978.0,安定门,5,60.0,3
99.27,西南,简装,中楼层(共24层),塔楼,1120,112824.0,安定门,6,180.0,4
99.27,东南,简装,中楼层(共24层),塔楼,1270,127934.0,安定门,3,180.0,4
92.73,南,其他,16层 ,塔楼,999,107733.0,朝阳门内,5,30.0,4
154.79,东 西,其他,中楼层(共7层) ,板楼,1498,96777.0,左安门,15,150.0,5
105.09,西,精装,中楼层(共15层) ,塔楼,1000,95157.0,广渠门,16,120.0,3
165.86,南,精装,低楼层(共18层) ,塔楼,1620,97673.0,安定门,11,60.0,4
106.9,东 北 南,精装,低楼层(共18层) ,塔楼,850,79514.0,安定门,8,30.0,3
92.68,南 北,精装,顶层(共6层) ,板楼,808,87182.0,和平里,3,8.0,5
164.64,南,精装,低楼层(共18层) ,塔楼,1600,97182.0,安定门,2,3.0,4
105.24,南 西 北,简装,中楼层(共11层) ,塔楼,950,90270.0,东直门,15,30.0,4
103.29,南 北,其他,低楼层(共16层) ,塔楼,993,96138.0,东直门,10,90.0,4
104.37,南 北,简装,6层 ,板塔结合,830,79525.0,永定门,17,60.0,4
176.03,东,其他,中楼层(共22层) ,塔楼,1230,69875.0,东直门,7,30.0,4
152.62,南,精装,高楼层(共17层),塔楼,1280,83869.0,崇文门,14,365.0,3
101.78,南 北,精装,中楼层(共16层),板塔结合,1120,110042.0,广渠门,1,90.0,3
92.49,南 北,简装,高楼层(共6层) ,板楼,620,67035.0,永定门,17,365.0,3
99.52,东 北,精装,低楼层(共22层),塔楼,935,93951.0,广渠门,33,270.0,4
99.52,西北,精装,中楼层(共22层) ,塔楼,959,96363.0,广渠门,15,300.0,4
152.14,东 南,简装,低楼层(共19层) ,板塔结合,1799,118247.0,和平里,20,60.0,5
158.45,东南,精装,低楼层(共20层) ,板塔结合,1920,121174.0,和平里,3,25.0,4
152.14,东南,精装,中楼层(共19层) ,板塔结合,1880,123571.0,和平里,20,210.0,5
163.83,南 北,精装,中楼层(共14层) ,板塔结合,2480,151377.0,金宝街,19,120.0,5
107.76,南 北,精装,中楼层(共13层) ,板塔结合,1320,122495.0,崇文门,45,365.0,3
164.08,南 北,精装,底层(共6层),板楼,1600,97514.0,左安门,66,365.0,5
91.9,东,精装,中楼层(共12层) ,板塔结合,699,76061.0,永定门,41,330.0,3
95.78,西,精装,17层,板塔结合,998,104198.0,工体,11,30.0,3
100.57,南 北,精装,底层(共13层) ,板楼,1450,144179.0,崇文门,18,120.0,4
93.27,西,精装,23层,塔楼,549,58862.0,广渠门,24,365.0,3
96.59,南 北,其他,中楼层(共4层) ,板楼,650,67295.0,永定门,1,3.0,4
75.25,南 北,简装,高楼层(共12层) ,板楼,799,106180.0,安贞,23,90.0,4
77.81,南,精装,中楼层(共5层) ,板楼,790,101530.0,和平里,53,365.0,4
82.71,东 南,精装,中楼层(共12层) ,板塔结合,1080,130577.0,安定门,24,365.0,4
74.01,南 北,简装,中楼层(共6层) ,板楼,760,102689.0,安贞,23,120.0,4
89.56,东 西,精装,顶层(共21层) ,板塔结合,799,89214.0,安贞,25,90.0,4
85.56,东 西,简装,中楼层(共14层) ,板塔结合,799,93385.0,和平里,21,180.0,4
92.69,东,精装,中楼层(共20层) ,板塔结合,1070,115439.0,和平里,0,150.0,2
72.64,南,简装,低楼层(共18层) ,塔楼,710,97743.0,安贞,16,30.0,3
47.82,南,简装,中楼层(共20层) ,塔楼,499,104350.0,安贞,11,30.0,3
88.24,南 西 北,简装,中楼层(共20层) ,塔楼,808,91569.0,安贞,32,120.0,4
49.95,东,精装,高楼层(共20层) ,塔楼,550,110111.0,安贞,5,23.0,3
88.09,南 西 北,精装,低楼层(共20层) ,塔楼,830,94222.0,安贞,19,120.0,4
88.95,南 北,简装,低楼层(共6层) ,板楼,950,106802.0,安贞,5,15.0,3
88.95,南 北,其他,顶层(共6层) ,板楼,860,96684.0,安贞,7,30.0,3
149.9,南 北,简装,中楼层(共14层) ,板楼,1210,80721.0,安贞,27,150.0,5
88.95,南 北,精装,中楼层(共6层) ,板楼,930,104554.0,安贞,20,90.0,3
149.9,南 北,简装,顶层(共14层) ,板楼,1036,69113.0,安贞,13,30.0,5
65.65,南 北,简装,高楼层(共6层) ,板楼,720,109673.0,安贞,2,30.0,3
47.82,南,简装,中楼层(共20层) ,塔楼,695,145337.0,安贞,1,90.0,3
88.24,南 西 北,简装,高楼层(共20层) ,塔楼,818,92702.0,安贞,13,60.0,4
252.31,南 北,精装,中楼层(共8层),塔楼,1330,52713.0,安贞,2,60.0,5
88.09,南 西 北,简装,低楼层(共20层) ,塔楼,870,98763.0,安贞,4,8.0,4
65.82,南 北,精装,顶层(共6层) ,板楼,619,94045.0,安贞,28,120.0,3
176.44,东 西 北,简装,高楼层(共14层) ,板楼,1180,66879.0,安贞,5,17.0,6
100.04,南 北,精装,低楼层(共10层) ,板塔结合,860,85966.0,东直门,44,240.0,3
90.51,南 西 北,简装,低楼层(共6层) ,板楼,560,61872.0,永定门,30,120.0,4
92.82,南,简装,中楼层(共10层) ,板塔结合,1050,113123.0,崇文门,46,60.0,4
90.01,东,精装,中楼层(共22层) ,塔楼,599,66549.0,永定门,48,365.0,3
91.74,东 南,精装,低楼层(共11层),板楼,1198,130587.0,东花市,80,180.0,3
92.66,东北,其他,中楼层(共12层) ,板塔结合,780,84179.0,永定门,14,60.0,4
94.28,南 东南,精装,底层(共10层) ,板塔结合,760,80611.0,东直门,29,90.0,3
108.64,南,精装,低楼层(共18层),塔楼,788,72534.0,永定门,36,180.0,5
96.85,东 东南 南,简装,高楼层(共9层),板塔结合,756,78059.0,蒲黄榆,28,330.0,4
94.13,南 北,精装,高楼层(共6层) ,板楼,1300,138107.0,安贞,9,16.0,4
101.83,东 北,简装,低楼层(共14层) ,板塔结合,1099,107925.0,和平里,17,150.0,4
106.12,南 北,简装,低楼层(共18层),板楼,799,75293.0,左安门,6,90.0,3
92.52,西,精装,低楼层(共26层) ,塔楼,1068,115435.0,东直门,8,30.0,3
98.51,东 西,毛坯,顶层(共21层) ,板塔结合,820,83241.0,安贞,3,27.0,4
104.69,南,精装,18层,塔楼,799,76321.0,永定门,36,270.0,3
106.24,南 西 北,简装,底层(共6层) ,板楼,1060,99775.0,崇文门,5,25.0,4
158.58,东 南 西,精装,低楼层(共16层) ,板塔结合,1680,105941.0,安定门,10,60.0,4
101.96,东,精装,中楼层(共23层) ,板塔结合,780,76501.0,建国门内,0,30.0,3
90.09,南 北,简装,低楼层(共19层) ,板塔结合,1095,121546.0,陶然亭,49,30.0,4
95.59,西,其他,低楼层(共23层) ,板塔结合,780,81599.0,建国门内,10,210.0,3
108.64,南,简装,中楼层(共18层) ,塔楼,795,73178.0,永定门,38,210.0,3
97.0,东 西,简装,底层(共6层) ,板楼,1100,113403.0,和平里,2,90.0,4
95.4,南 北,简装,顶层(共5层),板楼,799,83753.0,东花市,28,330.0,4
180.08,西北,简装,低楼层(共24层),板楼,1100,61084.0,建国门内,1,29.0,4
99.42,西南,简装,11层 ,板塔结合,790,79461.0,永定门,111,300.0,3
105.95,东 西,简装,11层 ,板楼,780,73620.0,永定门,23,120.0,3
151.93,东 南,精装,11层,塔楼,1090,71744.0,永定门,20,120.0,4
94.07,东北,简装,高楼层(共17层) ,塔楼,1090,115872.0,东花市,4,30.0,3
102.21,东,精装,中楼层(共14层) ,板塔结合,799,78173.0,左安门,36,150.0,4
104.82,南,简装,底层(共17层) ,塔楼,1088,103797.0,东花市,1,21.0,3
171.2,南,简装,低楼层(共22层) ,塔楼,1070,62501.0,东直门,6,15.0,4
98.56,南,精装,中楼层(共19层) ,塔楼,1090,110593.0,安定门,14,30.0,4
103.5,南 北,简装,中楼层(共7层) ,板楼,1080,104348.0,和平里,10,30.0,4
184.71,东,精装,高楼层(共15层) ,塔楼,1288,69731.0,朝阳门外,4,210.0,4
152.04,东北,精装,中楼层(共21层),塔楼,1900,124968.0,东直门,22,120.0,4
162.34,东 南 北,简装,高楼层(共6层) ,板楼,2500,153998.0,安定门,29,120.0,5
179.21,东,精装,高楼层(共22层) ,塔楼,1250,69751.0,东直门,36,90.0,5
177.19,西北,精装,中楼层(共18层) ,板塔结合,1600,90299.0,建国门内,15,180.0,4
160.18,南,精装,中楼层(共24层),板楼,900,56187.0,建国门内,9,180.0,3
101.12,南 北,简装,顶层(共16层),板塔结合,1260,124605.0,左安门,47,240.0,3
162.3,西,简装,低楼层(共24层) ,塔楼,1590,97967.0,工体,1,30.0,3
103.46,南 北,精装,底层(共5层) ,板楼,930,89890.0,东花市,5,90.0,4
179.31,南 北,精装,高楼层(共27层) ,板楼,2280,127155.0,广渠门,34,270.0,5
179.31,南 北,精装,中楼层(共27层) ,板楼,2280,127155.0,广渠门,13,180.0,4
93.13,东,简装,中楼层(共23层) ,塔楼,600,64427.0,广渠门,4,365.0,3
93.27,西,精装,23层,塔楼,550,58969.0,广渠门,21,365.0,3
162.3,西南,精装,中楼层(共24层) ,塔楼,1460,89957.0,工体,14,365.0,3
157.55,东,其他,底层(共24层) ,塔楼,1250,79340.0,工体,7,30.0,3
156.82,东,精装,低楼层(共24层),板楼,845,53884.0,建国门内,4,90.0,4
102.09,南 北,精装,低楼层(共12层),板塔结合,1430,140073.0,崇文门,3,120.0,3
179.31,南 北,精装,低楼层(共27层) ,板楼,2050,114328.0,广渠门,7,60.0,5
96.26,东,简装,低楼层(共14层) ,板楼,1220,126741.0,金宝街,1,90.0,3
105.87,南 北,精装,高楼层(共6层) ,板楼,898,84822.0,东花市,21,240.0,4
162.28,西南,其他,顶层(共19层) ,塔楼,1633,100629.0,东花市,4,210.0,4
162.28,东南,简装,顶层(共19层) ,塔楼,1633,100629.0,东花市,8,210.0,4
171.26,西南 南,精装,底层(共25层) ,塔楼,1750,102184.0,工体,10,90.0,4
95.24,南 北,精装,底层(共6层),板楼,919,96494.0,东花市,6,120.0,4
97.45,东南,简装,高楼层(共18层) ,板塔结合,1020,104670.0,东花市,22,210.0,4
103.02,东 南 北,精装,中楼层(共12层),板楼,1300,126190.0,东花市,22,365.0,4
102.11,南 北,其他,中楼层(共6层) ,板楼,1230,120459.0,朝阳门内,5,31.0,4
187.1,东 西,简装,顶层(共15层),塔楼,1350,72154.0,朝阳门外,2,60.0,4
101.99,南 北,精装,中楼层(共6层) ,板楼,1300,127464.0,地安门,17,90.0,4
176.69,东,精装,中楼层(共12层) ,塔楼,1490,84329.0,工体,0,90.0,4
92.84,南 北,精装,中楼层(共16层),板塔结合,915,98557.0,广渠门,9,150.0,3
65.11,南 北,精装,高楼层(共18层) ,板塔结合,785,120566.0,东直门,16,365.0,3
92.53,东 南 北,精装,高楼层(共13层),板楼,1365,147520.0,崇文门,19,30.0,3
102.7,东 南 北,简装,低楼层(共10层) ,板塔结合,950,92503.0,左安门,6,14.0,3
98.38,南 西 北,简装,中楼层(共21层) ,塔楼,665,67596.0,永定门,23,210.0,4
91.98,南 西 北,简装,底层(共6层) ,板楼,1220,132638.0,交道口,4,30.0,4
162.3,东,精装,低楼层(共24层) ,塔楼,1260,77635.0,工体,1,30.0,3
103.7,南 北,简装,中楼层(共16层),塔楼,1195,115237.0,崇文门,17,30.0,4
90.7,东 西,精装,11层 ,板塔结合,599,66042.0,永定门,14,60.0,3
91.19,南 北,简装,高楼层(共12层) ,板楼,1050,115145.0,安定门,12,26.0,4
95.33,东北,精装,低楼层(共21层),板塔结合,820,86017.0,广渠门,5,30.0,3
149.05,南 北,精装,低楼层(共14层) ,板楼,1070,71788.0,安贞,34,120.0,6
50.91,南,毛坯,6层 ,板楼,510,100177.0,安贞,0,25.0,3
62.63,南,精装,低楼层(共21层) ,板塔结合,566,90373.0,安贞,19,30.0,3
71.4,西,精装,中楼层(共6层) ,板楼,780,109244.0,东花市,32,60.0,3
67.93,南 北,精装,高楼层(共6层) ,板楼,770,113352.0,朝阳门内,10,30.0,3
76.62,东 南,精装,顶层(共17层) ,板楼,760,99191.0,崇文门,53,120.0,3
66.8,南 北,精装,低楼层(共6层) ,板楼,780,116767.0,安定门,4,7.0,4
75.73,南 北,简装,中楼层(共9层) ,板塔结合,798,105375.0,东直门,27,60.0,3
66.86,南 北,简装,中楼层(共5层) ,板楼,762,113970.0,和平里,57,30.0,4
89.13,东 西,精装,中楼层(共10层) ,板塔结合,760,85269.0,东直门,12,27.0,3
51.86,东,简装,高楼层(共12层) ,板塔结合,480,92557.0,安定门,14,23.0,3
78.51,东 南 北,精装,低楼层(共7层) ,板楼,768,97822.0,朝阳门外,41,270.0,4
55.87,东 西,简装,高楼层(共6层) ,板楼,560,100233.0,安贞,6,30.0,3
64.55,东北,精装,低楼层(共12层) ,板塔结合,681,105500.0,安贞,15,120.0,4
122.76,西北,简装,低楼层(共19层) ,板塔结合,1100,89606.0,和平里,11,21.0,3
56.05,南,简装,底层(共5层) ,板楼,683,121856.0,和平里,2,13.0,3
68.17,东 南 北,简装,底层(共5层) ,板楼,714,104739.0,和平里,35,30.0,3
73.32,南 北,简装,低楼层(共21层) ,板塔结合,575,78424.0,安贞,97,60.0,4
60.59,南 北,简装,中楼层(共6层) ,板楼,660,108929.0,和平里,39,365.0,3
66.28,东 西,精装,高楼层(共6层) ,板楼,780,117683.0,灯市口,12,365.0,4
74.62,南 北,简装,高楼层(共12层) ,板楼,799,107076.0,东直门,15,120.0,3
113.14,南 北,其他,低楼层(共6层),板楼,1099,97137.0,崇文门,10,300.0,4
77.69,东 南 北,精装,顶层(共6层) ,板楼,799,102845.0,东直门,13,365.0,4
75.86,南 北,毛坯,底层(共5层) ,板楼,780,102821.0,朝阳门外,17,365.0,4
85.17,南 北,精装,高楼层(共6层) ,板楼,1088,127745.0,朝阳门内,10,30.0,4
76.24,东南,精装,中楼层(共16层) ,板塔结合,888,116475.0,安定门,18,150.0,3
73.8,西南,精装,中楼层(共18层) ,塔楼,865,117209.0,安定门,4,150.0,3
72.31,南,简装,低楼层(共18层) ,塔楼,810,112018.0,安定门,2,24.0,3
118.09,东 北,简装,顶层(共21层),塔楼,1280,108392.0,安贞,5,240.0,4
62.75,东 西,简装,低楼层(共14层) ,板塔结合,665,105977.0,和平里,2,30.0,3
73.51,南,精装,高楼层(共16层) ,塔楼,796,108285.0,安定门,18,150.0,3
112.7,西北,简装,中楼层(共12层) ,塔楼,1100,97605.0,广渠门,16,210.0,3
60.43,东,精装,低楼层(共10层) ,板楼,750,124111.0,安定门,9,180.0,3
68.26,南 北,毛坯,顶层(共5层) ,板楼,705,103282.0,和平里,6,60.0,3
75.1,东南,简装,中楼层(共17层) ,塔楼,760,101199.0,建国门内,6,30.0,3
59.47,南 北,其他,顶层(共6层) ,板楼,600,100892.0,和平里,4,30.0,3
129.39,西南,简装,中楼层(共12层) ,板塔结合,1088,84087.0,永定门,213,365.0,5
123.44,南 北,简装,高楼层(共21层),板塔结合,1080,87492.0,广渠门,11,365.0,3
60.59,南 北,简装,中楼层(共6层) ,板楼,630,103978.0,和平里,13,60.0,3
82.61,东 南 北,其他,低楼层(共6层) ,板楼,959,116088.0,和平里,22,365.0,4
83.03,北,精装,中楼层(共15层),板塔结合,791,95267.0,左安门,11,120.0,3
60.59,南 北,简装,中楼层(共6层) ,板楼,638,105298.0,和平里,7,30.0,3
115.29,东,精装,高楼层(共20层) ,板塔结合,1230,106688.0,和平里,9,240.0,3
79.55,东 南,简装,高楼层(共29层),板塔结合,799,100440.0,广渠门,59,300.0,4
76.54,北 南,精装,高楼层(共16层) ,板楼,799,104390.0,朝阳门内,4,30.0,3
88.63,西北,精装,中楼层(共16层),板塔结合,1100,124112.0,广渠门,3,180.0,3
85.56,东 西,简装,中楼层(共14层) ,板塔结合,850,99346.0,和平里,18,365.0,4
88.92,东南 西,精装,高楼层(共7层) ,板楼,1098,123482.0,东直门,12,180.0,5
60.79,南 北,精装,高楼层(共11层) ,板楼,759,124857.0,和平里,32,90.0,4
69.88,南 北,简装,底层(共6层) ,板楼,797,114053.0,灯市口,2,30.0,4
122.71,南 东北,简装,中楼层(共22层) ,塔楼,798,65032.0,永定门,37,365.0,5
72.04,南 北,精装,中楼层(共10层) ,板楼,795,110356.0,崇文门,12,60.0,3
85.9,西 北,精装,中楼层(共5层),板塔结合,1099,127940.0,安定门,10,30.0,3
75.76,西北,精装,高楼层(共16层),塔楼,765,100977.0,崇文门,34,365.0,3
66.35,南 北,简装,中楼层(共5层) ,板楼,1100,165788.0,地安门,8,30.0,4
79.9,南 北,精装,顶层(共6层),板楼,760,95119.0,东直门,7,120.0,4
73.29,西,精装,中楼层(共11层) ,板楼,790,107791.0,东花市,10,60.0,3
80.59,南 北,其他,中楼层(共7层),板楼,788,97779.0,天坛,19,120.0,3
55.86,南,精装,低楼层(共13层) ,塔楼,760,136055.0,东四,2,90.0,2
81.57,南 北,简装,高楼层(共7层) ,板楼,798,97831.0,东直门,12,30.0,4
80.0,西北,简装,中楼层(共18层) ,塔楼,760,95000.0,广渠门,4,90.0,4
56.63,南 北,其他,中楼层(共6层) ,板楼,649,114604.0,安贞,28,365.0,3
55.86,南,简装,高楼层(共13层) ,塔楼,770,137845.0,东四,12,365.0,2
142.42,东,简装,高楼层(共12层) ,塔楼,1098,77096.0,工体,5,180.0,4
76.72,南,精装,顶层(共4层) ,板楼,766,99844.0,朝阳门内,6,17.0,3
117.47,东 北,精装,低楼层(共20层),板楼,1199,102069.0,和平里,6,60.0,4
64.4,南 北,其他,中楼层(共6层) ,板楼,800,124224.0,朝阳门内,24,365.0,3
68.61,东 西,其他,顶层(共6层) ,板楼,840,122432.0,安贞,0,60.0,4
115.29,东,精装,中楼层(共20层),板塔结合,1218,105647.0,和平里,49,365.0,3
74.41,东 西,简装,顶层(共3层) ,板楼,825,110873.0,和平里,5,365.0,3
64.28,东 西,精装,底层(共6层) ,板楼,790,122900.0,和平里,2,30.0,3
69.27,南,毛坯,中楼层(共21层) ,板塔结合,850,122709.0,安贞,21,365.0,3
67.38,南 北,其他,中楼层(共6层) ,板楼,766,113684.0,朝阳门内,5,30.0,3
79.55,西南,其他,中楼层(共29层),板塔结合,800,100566.0,广渠门,14,30.0,4
146.63,西,精装,中楼层(共20层),板楼,1560,106391.0,和平里,7,60.0,4
66.97,东 南 西,精装,中楼层(共7层) ,板楼,780,116471.0,安定门,32,240.0,3
88.01,东,精装,高楼层(共11层) ,板楼,799,90786.0,安定门,19,30.0,3
55.32,东 西,精装,低楼层(共6层) ,板楼,758,137021.0,安定门,2,60.0,3
74.26,东 南 北,简装,底层(共6层) ,板楼,900,121196.0,安贞,9,300.0,4
90.58,南 北,简装,低楼层(共16层),板塔结合,1023,112939.0,广渠门,19,365.0,3
160.25,南 北,精装,中楼层(共16层),板楼,1990,124181.0,崇文门,21,90.0,5
96.62,南 北 西,精装,底层(共7层) ,板楼,1120,115919.0,安定门,15,60.0,5
101.21,东 北,精装,低楼层(共12层) ,板楼,1277,126174.0,朝阳门内,3,16.0,4
166.07,南 北,简装,中楼层(共6层),板楼,1350,81292.0,崇文门,41,210.0,4
91.98,西北,精装,底层(共26层) ,板塔结合,1200,130464.0,东直门,17,180.0,3
162.17,北 南,精装,中楼层(共6层) ,板楼,2500,154160.0,安定门,3,12.0,4
104.0,南,精装,中楼层(共12层),塔楼,850,81731.0,永定门,18,90.0,3
163.99,南 北,精装,高楼层(共12层) ,板楼,2300,140253.0,崇文门,12,60.0,5
177.91,南 北,精装,低楼层(共15层) ,板楼,2560,143893.0,崇文门,12,60.0,5
99.83,南 北,简装,17层 ,塔楼,999,100071.0,崇文门,29,300.0,4
105.06,南 北,其他,高楼层(共7层) ,板楼,980,93281.0,崇文门,20,365.0,5
101.78,南 北,简装,低楼层(共16层),板塔结合,999,98153.0,广渠门,1,30.0,4
94.9,南 北,精装,底层(共18层) ,塔楼,854,89990.0,广渠门,8,90.0,3
94.41,南,精装,低楼层(共11层),塔楼,980,103803.0,崇文门,45,180.0,4
102.83,东南 北,简装,高楼层(共18层) ,塔楼,728,70797.0,永定门,81,365.0,4
196.46,东 西,精装,高楼层(共14层) ,塔楼,1520,77370.0,东花市,10,365.0,5
150.91,南 北,精装,低楼层(共15层),板楼,1850,122590.0,崇文门,8,60.0,5
101.83,南 北,精装,高楼层(共6层) ,板楼,899,88285.0,东花市,10,365.0,4
166.57,南 北,精装,低楼层(共7层) ,板楼,1480,88852.0,东花市,46,270.0,5
98.85,南 北,精装,10层 ,板楼,870,88013.0,永定门,47,30.0,4
167.82,南 北,精装,6层 ,板楼,1650,98320.0,东花市,3,30.0,5
61.11,东 西,简装,中楼层(共16层) ,板楼,603,98675.0,安贞,4,120.0,3
64.32,东南,其他,低楼层(共14层) ,塔楼,779,121114.0,安定门,4,60.0,2
69.44,南 北,简装,高楼层(共6层) ,板楼,758,109159.0,灯市口,6,60.0,3
67.25,南 北,精装,高楼层(共12层) ,板塔结合,675,100372.0,安贞,7,60.0,3
75.25,东,精装,中楼层(共16层) ,板塔结合,750,99668.0,安定门,14,90.0,3
54.37,南 北,精装,中楼层(共5层) ,板楼,780,143462.0,安定门,5,90.0,3
63.27,南 北 西,简装,中楼层(共5层) ,板楼,790,124862.0,和平里,54,365.0,4
79.68,西北,其他,低楼层(共11层),板楼,755,94755.0,安定门,1,4.0,3
72.31,南,精装,中楼层(共18层) ,塔楼,865,119624.0,安定门,7,150.0,3
68.39,南 北,简装,中楼层(共21层) ,板塔结合,608,88902.0,安贞,54,270.0,3
60.3,南 北,其他,顶层(共6层) ,板楼,610,101161.0,安贞,5,330.0,3
56.03,东 西,精装,低楼层(共12层) ,板塔结合,585,104409.0,安定门,5,150.0,3
89.67,西南,精装,中楼层(共16层),塔楼,1060,118212.0,安定门,10,30.0,3
60.09,南 北,精装,中楼层(共12层) ,板楼,760,126477.0,安定门,15,60.0,3
60.96,南 北,精装,中楼层(共6层) ,板楼,798,130906.0,东四,25,240.0,3
116.58,东 西 北,简装,中楼层(共16层) ,板楼,1080,92641.0,东直门,15,180.0,4
57.96,南 北,精装,顶层(共6层) ,板楼,666,114907.0,和平里,1,17.0,3
124.27,东 西,精装,低楼层(共16层) ,板楼,1098,88356.0,广渠门,6,30.0,4
39.0,南,简装,底层(共1层) ,平房,1100,282052.0,东四,33,210.0,3
89.26,南 北,其他,低楼层(共13层) ,板楼,1150,128838.0,安贞,5,30.0,3
74.62,西南,简装,顶层(共17层) ,板楼,780,104530.0,崇文门,26,30.0,3
71.3,东 西,其他,低楼层(共21层) ,板塔结合,795,111501.0,朝阳门内,19,90.0,3
74.2,南 西,简装,中楼层(共6层) ,板楼,799,107682.0,建国门外,33,180.0,4
78.22,南 北,精装,顶层(共6层) ,板楼,698,89236.0,安贞,12,90.0,4
86.51,南 西南 西,简装,低楼层(共18层),板塔结合,800,92475.0,东花市,56,150.0,4
129.39,西南,精装,高楼层(共12层) ,板塔结合,1100,85015.0,永定门,29,180.0,5
70.23,南 北,精装,中楼层(共5层) ,板楼,799,113770.0,和平里,19,60.0,4
81.49,南 北,简装,高楼层(共6层) ,板楼,850,104308.0,和平里,11,120.0,3
75.42,南 北,精装,中楼层(共4层) ,板楼,786,104217.0,和平里,50,150.0,4
65.51,东 北 西,精装,高楼层(共16层) ,塔楼,786,119982.0,和平里,16,30.0,4
80.32,南,简装,低楼层(共11层),板楼,775,96490.0,朝阳门内,12,19.0,3
68.06,东 西,精装,顶层(共10层) ,板楼,815,119748.0,安定门,4,365.0,4
60.59,南 北,精装,顶层(共6层) ,板楼,570,94075.0,和平里,43,330.0,3
69.16,西北,精装,高楼层(共6层) ,板楼,650,93985.0,和平里,12,90.0,4
75.9,南 北,精装,底层(共5层) ,板楼,599,78920.0,和平里,282,365.0,4
71.53,东南,简装,中楼层(共5层) ,板楼,770,107648.0,金宝街,14,30.0,4
72.77,东 西,简装,低楼层(共6层) ,板楼,765,105126.0,东直门,6,30.0,3
55.95,南 北,精装,高楼层(共6层) ,板楼,668,119393.0,和平里,4,60.0,3
110.93,南 北,简装,低楼层(共13层) ,板楼,1248,112504.0,安贞,14,29.0,3
72.47,南 北,简装,中楼层(共5层) ,板楼,845,116600.0,和平里,23,60.0,4
84.58,西,简装,中楼层(共11层),板塔结合,798,94349.0,东花市,9,30.0,3
73.8,东南,简装,低楼层(共18层) ,塔楼,830,112467.0,安定门,1,24.0,3
69.54,南 西,精装,底层(共16层) ,塔楼,768,110441.0,崇文门,10,30.0,4
78.19,南 北,简装,高楼层(共7层) ,板楼,780,99758.0,东直门,28,365.0,5
62.25,南 北,精装,顶层(共6层) ,板楼,638,102490.0,安贞,8,90.0,3
75.95,南,简装,高楼层(共10层) ,板塔结合,1088,143253.0,交道口,13,30.0,3
59.08,东南,精装,顶层(共12层) ,板塔结合,649,109852.0,安贞,6,60.0,3
79.35,西南,精装,顶层(共22层) ,塔楼,800,100820.0,广渠门,60,365.0,3
78.61,东 西,精装,顶层(共6层) ,板楼,798,101514.0,朝阳门内,12,270.0,3
53.87,东 西,精装,中楼层(共10层) ,板楼,586,108781.0,安定门,8,60.0,3
53.87,东 西,其他,高楼层(共10层) ,板楼,588,109152.0,安定门,1,11.0,2
72.65,东 西,精装,中楼层(共9层) ,板楼,760,104612.0,朝阳门内,53,270.0,3
61.33,东南,精装,中楼层(共6层) ,板楼,799,130279.0,灯市口,2,90.0,3
73.6,南 北,简装,低楼层(共6层) ,板楼,800,108696.0,东直门,48,365.0,3
58.16,北 南,精装,高楼层(共6层) ,板楼,740,127236.0,和平里,0,180.0,3
86.07,东,精装,中楼层(共11层),塔楼,778,90392.0,工体,50,150.0,3
79.18,东 西 南,精装,顶层(共13层) ,板楼,789,99647.0,崇文门,17,120.0,3
87.56,西北,简装,高楼层(共18层) ,板塔结合,1090,124487.0,广渠门,7,30.0,3
89.01,东,精装,中楼层(共16层),塔楼,1069,120099.0,崇文门,28,365.0,4
57.08,东 南 北,简装,顶层(共5层) ,板楼,760,133147.0,安定门,4,120.0,4
52.44,南,精装,底层(共12层) ,板塔结合,550,104882.0,安贞,5,60.0,3
67.23,南,精装,顶层(共21层) ,板塔结合,705,104864.0,安贞,0,30.0,3
119.14,西南,精装,顶层(共22层),塔楼,1060,88971.0,广渠门,3,16.0,4
61.45,南 北,简装,中楼层(共13层) ,塔楼,760,123678.0,东四,1,7.0,3
81.48,南,精装,12层 ,板楼,798,97939.0,永定门,9,30.0,3
79.08,东南,精装,低楼层(共29层),板塔结合,766,96864.0,广渠门,94,330.0,4
70.82,南 北,精装,高楼层(共6层) ,板楼,785,110845.0,灯市口,16,365.0,4
