title,house_type,area,orientation,decoration,floor,year_built,building_type,price,price_per_m,position,followers,publish_time
板厂新里 ,2室1厅,102.06平米,南 北,简装,顶层(共4层),1990年,板楼,1165,"114,149元/平",广渠门,22人关注,一年前发布
天天家园 ,2室1厅,100.82平米,东,精装,11层 ,塔楼,,739,"73,299元/平",永定门,9人关注,1个月以前发布
本家润园C区 ,3室1厅,97.45平米,东南,精装,低楼层(共18层) ,板塔结合,,1020,"104,670元/平",东花市,48人关注,3个月以前发布
东花市北里中区 ,2室2厅,105.81平米,南 北,精装,顶层(共5层) ,板楼,,850,"80,333元/平",东花市,56人关注,一年前发布
西革新里108号院 ,2室1厅,92.49平米,南 北,简装,高楼层(共6层) ,板楼,,620,"67,035元/平",永定门,18人关注,一年前发布
望陶园小区 ,3室1厅,102.83平米,东南 北,简装,高楼层(共18层) ,塔楼,,728,"70,797元/平",永定门,81人关注,一年前发布
领行国际 ,2室1厅,106.08平米,西,其他,高楼层(共21层),2005年,板塔结合,950,"89,556元/平",广渠门,1人关注,2个月以前发布
东环居苑 ,2室1厅,94.9平米,南 北,精装,底层(共18层) ,塔楼,,854,"89,990元/平",广渠门,8人关注,3个月以前发布
天利园 ,2室1厅,92.84平米,南 北,精装,中楼层(共16层),2003年,板塔结合,915,"98,557元/平",广渠门,9人关注,5个月以前发布
兴隆都市馨园 ,3室2厅,105.06平米,南 北,其他,高楼层(共7层) ,板楼,,980,"93,281元/平",崇文门,20人关注,一年前发布
花市枣苑二期 ,3室2厅,183.8平米,东南,其他,低楼层(共19层) ,塔楼,,1849,"100,599元/平",东花市,7人关注,9个月以前发布
国瑞城中区 ,3室1厅,90.31平米,西南,简装,低楼层(共16层) ,板塔结合,,898,"99,436元/平",崇文门,53人关注,4个月以前发布
宝轩大厦 ,3室2厅,172.69平米,南 北,精装,高楼层(共14层) ,板楼,,1230,"71,226元/平",东花市,29人关注,一年前发布
国瑞城中区 ,3室1厅,94.41平米,南,精装,低楼层(共11层),2006年,塔楼,980,"103,803元/平",崇文门,45人关注,6个月以前发布
华龙美晟 ,2室1厅,90.52平米,西,简装,低楼层(共12层),2009年,板塔结合,729,"80,535元/平",永定门,4人关注,4个月以前发布
天利园 ,2室2厅,101.78平米,南 北,简装,低楼层(共16层),2003年,板塔结合,999,"98,153元/平",广渠门,1人关注,1个月以前发布
东四块玉南街4号院 ,3室2厅,154.79平米,东 西,其他,中楼层(共7层) ,板楼,,1450,"93,676元/平",左安门,34人关注,7个月以前发布
香饵胡同 ,3室1厅,91.98平米,南 西 北,简装,底层(共6层) ,板楼,,1220,"132,638元/平",交道口,4人关注,1个月以前发布
崇文门东大街 ,3室1厅,99.83平米,南 北,简装,17层 ,塔楼,,999,"100,071元/平",崇文门,29人关注,10个月以前发布
宝润苑 ,3室2厅,196.46平米,东 西,精装,高楼层(共14层) ,塔楼,,1520,"77,370元/平",东花市,10人关注,一年前发布
望坛新苑 ,3室1厅,98.85平米,南 北,精装,10层 ,板楼,,870,"88,013元/平",永定门,47人关注,1个月以前发布
美惠大厦 ,2室2厅,184.71平米,东,精装,高楼层(共15层) ,塔楼,,1288,"69,731元/平",朝阳门外,4人关注,7个月以前发布
小黄庄一区 ,3室1厅,107.54平米,东 西 北,简装,中楼层(共21层) ,板塔结合,,1080,"100,428元/平",安贞,10人关注,一年前发布
小黄庄一区 ,3室1厅,75.25平米,南 北,简装,高楼层(共12层) ,板楼,,799,"106,180元/平",安贞,22人关注,3个月以前发布
安德里北街25号院 ,3室2厅,109.75平米,东 北 东北,精装,低楼层(共17层) ,塔楼,,891,"81,185元/平",安定门,48人关注,3个月以前发布
中海紫御公馆 ,2室2厅,92.52平米,南 西 北,精装,中楼层(共22层) ,板塔结合,,1210,"130,783元/平",陶然亭,37人关注,1个月以前发布
天天家园 ,2室1厅,102.06平米,东,简装,11层,2002年,塔楼,649,"63,591元/平",永定门,34人关注,1个月以前发布
景泰西里西区 ,3室1厅,95.75平米,东,精装,11层 ,板塔结合,,675,"70,497元/平",永定门,23人关注,13天以前发布
和平里中街3号院 ,3室1厅,106.98平米,东南,精装,低楼层(共21层) ,塔楼,,1220,"114,041元/平",和平里,33人关注,2个月以前发布
富贵园一区 ,2室2厅,93.22平米,南 北,简装,中楼层(共10层) ,板楼,,1280,"137,310元/平",东花市,3人关注,6天以前发布
水上华城 ,3室2厅,196.89平米,东 西,精装,低楼层(共20层),2004年,板楼,1659,"84,261元/平",广渠门,17人关注,7个月以前发布
朝阳首府 ,3室1厅,183.39平米,东 南 西 北,精装,中楼层(共11层) ,板楼,,1575,"85,883元/平",朝阳门内,63人关注,5个月以前发布
安外西河沿路1号院 ,2室1厅,91.86平米,南 北,精装,高楼层(共21层) ,板塔结合,,1150,"125,191元/平",安定门,11人关注,2个月以前发布
新奥洋房 ,2室2厅,108.13平米,南 北,精装,8层 ,板楼,,890,"82,309元/平",永定门,65人关注,4个月以前发布
东花市北里中区 ,2室2厅,105.81平米,南 北,简装,底层(共5层) ,板楼,,960,"90,729元/平",东花市,6人关注,12天以前发布
北京上舍 ,2室1厅,91.75平米,东 西,简装,低楼层(共15层) ,塔楼,,850,"92,644元/平",广渠门,14人关注,31天以前发布
东花市北里中区 ,2室2厅,104.9平米,南 北,精装,中楼层(共5层) ,板楼,,960,"91,516元/平",东花市,24人关注,1个月以前发布
和平新城一期 ,3室2厅,158.07平米,西南,简装,高楼层(共19层) ,板塔结合,,1680,"106,283元/平",和平里,23人关注,2个月以前发布
恒基中心 ,3室1厅,160.56平米,东,简装,中楼层(共23层) ,板塔结合,,915,"56,989元/平",建国门内,6人关注,1个月以前发布
雅安国际公寓 ,3室2厅,173.21平米,东南 西南,其他,低楼层(共19层) ,塔楼,,1718,"99,186元/平",建国门内,6人关注,4个月以前发布
景泰嘉园 ,2室1厅,108.58平米,东,精装,中楼层(共11层),2002年,塔楼,750,"69,074元/平",永定门,19人关注,一年前发布
建国门北大街5号 ,3室1厅,156.82平米,东,简装,中楼层(共24层),2008年,板楼,750,"47,826元/平",建国门内,9人关注,5个月以前发布
安乐林二条 ,3室1厅,91.49平米,南 西 北,精装,顶层(共6层) ,板楼,,570,"62,302元/平",永定门,20人关注,2个月以前发布
富莱茵花园 ,3室1厅,98.38平米,东 南 北,简装,中楼层(共21层),1995年,塔楼,635,"64,546元/平",永定门,50人关注,一年前发布
安乐林二条 ,3室1厅,90.51平米,南 北 西,精装,中楼层(共6层) ,板楼,,599,"66,181元/平",永定门,119人关注,一年前发布
东直门外大街(东城） ,3室1厅,99.8平米,南 北,简装,低楼层(共14层) ,板塔结合,,868,"86,974元/平",东直门,26人关注,3个月以前发布
工体3号 ,2室2厅,101.55平米,东,精装,中楼层(共17层),2013年,塔楼,710,"69,917元/平",工体,18人关注,一年前发布
阳光都市 ,2室1厅,157.55平米,西,简装,低楼层(共24层) ,塔楼,,1586,"100,667元/平",工体,6人关注,8个月以前发布
和平新城一期 ,3室2厅,152.14平米,南 东,精装,中楼层(共19层) ,板塔结合,,2100,"138,031元/平",和平里,23人关注,一年前发布
新景家园东区 ,2室1厅,102.13平米,南 北,精装,顶层(共12层) ,板塔结合,,1200,"117,498元/平",崇文门,14人关注,4个月以前发布
阳光都市 ,2室1厅,102.98平米,西,简装,高楼层(共24层) ,塔楼,,980,"95,165元/平",工体,39人关注,3个月以前发布
冠城名敦道A区 ,2室1厅,93.13平米,东,精装,低楼层(共23层) ,塔楼,,550,"59,058元/平",广渠门,11人关注,一年前发布
冠城名敦道A区 ,2室1厅,93.13平米,东,精装,低楼层(共23层) ,塔楼,,550,"59,058元/平",广渠门,8人关注,一年前发布
东花市北里中区 ,2室2厅,101.83平米,南 北,精装,高楼层(共6层) ,板楼,,899,"88,285元/平",东花市,10人关注,一年前发布
新世界家园 ,3室2厅,163.99平米,南 北,精装,高楼层(共12层) ,板楼,,2300,"140,253元/平",崇文门,12人关注,2个月以前发布
安外东河沿 ,3室2厅,96.62平米,南 北 西,精装,底层(共7层) ,板楼,,1120,"115,919元/平",安定门,15人关注,2个月以前发布
东花市北里中区 ,2室2厅,106.32平米,南 北,精装,底层(共6层) ,板楼,,1000,"94,056元/平",东花市,4人关注,11天以前发布
豆瓣胡同 ,3室1厅,101.21平米,东 北,精装,低楼层(共12层) ,板楼,,1277,"126,174元/平",朝阳门内,3人关注,16天以前发布
安馨园 ,3室1厅,162.17平米,北 南,精装,中楼层(共6层) ,板楼,,2500,"154,160元/平",安定门,3人关注,12天以前发布
万国城MOMA ,2室1厅,91.98平米,西北,精装,底层(共26层) ,板塔结合,,1200,"130,464元/平",东直门,17人关注,6个月以前发布
东直门内北小街2号院 ,2室1厅,105.71平米,东,精装,中楼层(共20层) ,板塔结合,,875,"82,774元/平",东直门,7人关注,20天以前发布
上龙嘉园 ,3室2厅,152.57平米,东 西,精装,高楼层(共14层) ,板楼,,1410,"92,417元/平",安定门,7人关注,2个月以前发布
景泰嘉园 ,2室1厅,104平米,南,精装,中楼层(共12层),2002年,塔楼,850,"81,731元/平",永定门,18人关注,3个月以前发布
法华南里 ,3室1厅,166.07平米,南 北,简装,中楼层(共6层),1996年,板楼,1350,"81,292元/平",崇文门,41人关注,7个月以前发布
天利园 ,2室1厅,90.58平米,南 北,简装,低楼层(共16层),2003年,板塔结合,1023,"112,939元/平",广渠门,19人关注,一年前发布
新怡家园 ,3室2厅,177.91平米,南 北,精装,低楼层(共15层) ,板楼,,2560,"143,893元/平",崇文门,12人关注,2个月以前发布
富莱茵花园 ,3室1厅,98.38平米,南 西 北,简装,中楼层(共21层) ,塔楼,,665,"67,596元/平",永定门,23人关注,7个月以前发布
花市枣苑一期 ,3室1厅,157.51平米,西南,简装,高楼层(共18层),2002年,塔楼,1588,"100,819元/平",东花市,18人关注,3个月以前发布
中海紫御公馆 ,2室2厅,90.64平米,南 北,精装,顶层(共19层) ,板塔结合,,1260,"139,012元/平",陶然亭,63人关注,9个月以前发布
沙子口路50号 ,2室1厅,97.17平米,南 北,简装,高楼层(共18层) ,塔楼,,598,"61,542元/平",永定门,10人关注,一年前发布
领行国际 ,2室1厅,95.33平米,东北,精装,低楼层(共21层),2005年,板塔结合,820,"86,017元/平",广渠门,5人关注,1个月以前发布
左安漪园 ,2室1厅,102.7平米,东 南 北,简装,低楼层(共10层) ,板塔结合,,950,"92,503元/平",左安门,6人关注,15天以前发布
新裕家园 ,2室1厅,92.53平米,东 南 北,精装,高楼层(共13层),2007年,板楼,1365,"147,520元/平",崇文门,19人关注,1个月以前发布
华普花园 ,2室2厅,171.2平米,南,简装,低楼层(共22层) ,塔楼,,1050,"61,332元/平",东直门,6人关注,16天以前发布
鸿运花园 ,3室2厅,176.05平米,南 北,简装,中楼层(共6层) ,板楼,,1499,"85,147元/平",左安门,58人关注,9个月以前发布
幸福家园三期 ,2室1厅,97.04平米,东南,简装,低楼层(共18层) ,板塔结合,,1250,"128,813元/平",广渠门,40人关注,6个月以前发布
巷上嘉园 ,2室2厅,99.27平米,西南,简装,中楼层(共24层),2005年,塔楼,1120,"112,824元/平",安定门,6人关注,6个月以前发布
东四块玉南街4号院 ,3室2厅,160.44平米,南,其他,中楼层(共7层) ,板楼,,1770,"110,322元/平",左安门,12人关注,3个月以前发布
雅安国际公寓 ,3室1厅,167.52平米,东南,其他,高楼层(共19层) ,塔楼,,1500,"89,542元/平",建国门内,8人关注,4个月以前发布
国瑞城中区 ,3室2厅,157.42平米,南 北,精装,中楼层(共16层),2006年,板楼,1745,"110,850元/平",崇文门,12人关注,2个月以前发布
东四块玉南街4号院 ,3室2厅,161.12平米,南 北,其他,低楼层(共7层) ,板楼,,1800,"111,718元/平",左安门,1人关注,1个月以前发布
兴隆都市馨园 ,3室1厅,95.24平米,南 北,精装,高楼层(共7层),2004年,板楼,849,"89,144元/平",崇文门,22人关注,一年前发布
安馨园 ,3室2厅,162.34平米,东 南 北,简装,高楼层(共6层) ,板楼,,2500,"153,998元/平",安定门,29人关注,4个月以前发布
当代MOMA ,3室1厅,152.04平米,东北,精装,中楼层(共21层),2008年,塔楼,1900,"124,968元/平",东直门,22人关注,4个月以前发布
华普花园 ,3室2厅,179.21平米,东,精装,高楼层(共22层) ,塔楼,,1250,"69,751元/平",东直门,36人关注,3个月以前发布
建国门北大街5号 ,2室1厅,160.18平米,南,精装,中楼层(共24层),2008年,板楼,900,"56,187元/平",建国门内,9人关注,6个月以前发布
贡院九号 ,3室1厅,177.19平米,西北,精装,中楼层(共18层) ,板塔结合,,1600,"90,299元/平",建国门内,15人关注,6个月以前发布
左安溪园 ,2室1厅,101.12平米,南 北,简装,顶层(共16层),2007年,板塔结合,1260,"124,605元/平",左安门,47人关注,8个月以前发布
阳光都市 ,2室1厅,162.3平米,西,简装,低楼层(共24层) ,塔楼,,1590,"97,967元/平",工体,1人关注,1个月以前发布
建国门北大街5号 ,2室2厅,156.82平米,东,精装,低楼层(共24层),2008年,板楼,845,"53,884元/平",建国门内,4人关注,3个月以前发布
阳光都市 ,2室1厅,157.55平米,东,其他,底层(共24层) ,塔楼,,1250,"79,340元/平",工体,7人关注,1个月以前发布
阳光都市 ,2室1厅,162.3平米,西南,精装,中楼层(共24层) ,塔楼,,1460,"89,957元/平",工体,14人关注,一年前发布
新景家园东区 ,2室1厅,102.09平米,南 北,精装,低楼层(共12层),2010年,板塔结合,1430,"140,073元/平",崇文门,3人关注,4个月以前发布
冠城名敦道B区 ,3室2厅,179.31平米,南 北,精装,低楼层(共27层) ,板楼,,2050,"114,328元/平",广渠门,7人关注,2个月以前发布
冠城名敦道A区 ,2室1厅,93.13平米,东,简装,中楼层(共23层) ,塔楼,,600,"64,427元/平",广渠门,4人关注,一年前发布
冠城名敦道B区 ,3室1厅,179.31平米,南 北,精装,中楼层(共27层) ,板楼,,2280,"127,155元/平",广渠门,13人关注,6个月以前发布
冠城名敦道B区 ,3室2厅,179.31平米,南 北,精装,高楼层(共27层) ,板楼,,2280,"127,155元/平",广渠门,34人关注,9个月以前发布
冠城名敦道A区 ,2室1厅,93.27平米,西,精装,23层,2010年,塔楼,550,"58,969元/平",广渠门,21人关注,一年前发布
禾风相府 ,2室1厅,96.26平米,东,简装,低楼层(共14层) ,板楼,,1220,"126,741元/平",金宝街,1人关注,3个月以前发布
花市枣苑二期 ,3室1厅,162.28平米,西南,其他,顶层(共19层) ,塔楼,,1633,"100,629元/平",东花市,4人关注,7个月以前发布
花市枣苑二期 ,3室1厅,162.28平米,东南,简装,顶层(共19层) ,塔楼,,1633,"100,629元/平",东花市,8人关注,7个月以前发布
阳光都市 ,3室1厅,171.26平米,西南 南,精装,底层(共25层) ,塔楼,,1750,"102,184元/平",工体,10人关注,3个月以前发布
东花市北里中区 ,2室2厅,95.24平米,南 北,精装,底层(共6层),1994年,板楼,919,"96,494元/平",东花市,6人关注,4个月以前发布
美惠大厦 ,3室1厅,187.1平米,东 西,简装,顶层(共15层),1998年,塔楼,1350,"72,154元/平",朝阳门外,2人关注,2个月以前发布
京香福苑 ,2室2厅,101.99平米,南 北,精装,中楼层(共6层) ,板楼,,1300,"127,464元/平",地安门,17人关注,3个月以前发布
烧酒胡同3号院 ,3室1厅,102.11平米,南 北,其他,中楼层(共6层) ,板楼,,1230,"120,459元/平",朝阳门内,5人关注,31天以前发布
本家润园C区 ,3室1厅,97.45平米,东南,简装,高楼层(共18层) ,板塔结合,,1020,"104,670元/平",东花市,22人关注,7个月以前发布
富贵园一区 ,2室2厅,103.02平米,东 南 北,精装,中楼层(共12层),2004年,板楼,1300,"126,190元/平",东花市,22人关注,一年前发布
聚龙花园 ,3室1厅,176.69平米,东,精装,中楼层(共12层) ,塔楼,,1490,"84,329元/平",工体,0人关注,3个月以前发布
雍和家园一期 ,3室1厅,179.61平米,南 北,简装,中楼层(共16层) ,板塔结合,,2230,"124,158元/平",和平里,46人关注,6个月以前发布
当代MOMA ,2室2厅,151.51平米,南 西,精装,高楼层(共21层),2008年,塔楼,1950,"128,705元/平",东直门,6人关注,1个月以前发布
盛德紫阙 ,2室1厅,105.73平米,南 西,其他,中楼层(共20层) ,板塔结合,,1060,"100,256元/平",和平里,0人关注,1个月以前发布
兴化西里 ,3室1厅,90.65平米,东 西,精装,顶层(共6层) ,板楼,,800,"88,252元/平",和平里,13人关注,4个月以前发布
安圣苑 ,3室1厅,107.19平米,西北,简装,中楼层(共18层),2000年,板楼,900,"83,964元/平",安贞,4人关注,1个月以前发布
安圣苑 ,2室1厅,107.74平米,西,精装,中楼层(共20层) ,塔楼,,1030,"95,601元/平",安贞,2人关注,1个月以前发布
安圣苑 ,2室1厅,96平米,东 东南,精装,中楼层(共18层) ,板楼,,950,"98,959元/平",安贞,8人关注,3个月以前发布
安圣苑 ,2室1厅,99.04平米,东南,精装,中楼层(共18层) ,板楼,,1030,"103,999元/平",安贞,5人关注,6个月以前发布
安定路 ,3室1厅,78.74平米,东 南,简装,低楼层(共18层) ,塔楼,,758,"96,267元/平",安贞,7人关注,2个月以前发布
安外大街 ,3室1厅,81.73平米,东北,简装,低楼层(共16层) ,板楼,,799,"97,761元/平",安贞,5人关注,2个月以前发布
和平里七区 ,3室1厅,105.47平米,南 北,简装,低楼层(共3层) ,板楼,,1050,"99,555元/平",和平里,39人关注,6个月以前发布
民安小区东直门内北小街 ,3室1厅,98.64平米,南 西,简装,低楼层(共16层) ,板楼,,1070,"108,476元/平",东直门,22人关注,1个月以前发布
保利蔷薇 ,2室1厅,97.11平米,东南,精装,中楼层(共16层),2007年,板塔结合,1080,"111,215元/平",广渠门,58人关注,2个月以前发布
东直门内北小街16号 ,3室1厅,96.97平米,东 西,简装,中楼层(共10层) ,板塔结合,,780,"80,438元/平",东直门,34人关注,4个月以前发布
远洋德邑 ,2室1厅,102.28平米,东,其他,中楼层(共14层),2002年,板塔结合,1100,"107,548元/平",广渠门,4人关注,4个月以前发布
永铁苑 ,3室1厅,108.16平米,西北,简装,高楼层(共22层) ,塔楼,,760,"70,267元/平",永定门,33人关注,一年前发布
东四块玉北街 ,3室1厅,93.42平米,东 南 北,毛坯,高楼层(共6层) ,板楼,,799,"85,528元/平",左安门,41人关注,6个月以前发布
新奥洋房 ,2室2厅,92.08平米,东 西 北,精装,6层 ,板塔结合,,760,"82,537元/平",永定门,48人关注,一年前发布
东环广场 ,3室1厅,173.01平米,东北,精装,低楼层(共31层) ,板楼,,1110,"64,159元/平",东直门,14人关注,5个月以前发布
盛德紫阙 ,3室1厅,156.51平米,东南 北,精装,高楼层(共20层) ,板塔结合,,2000,"127,788元/平",和平里,4人关注,19天以前发布
富瑞苑 ,3室1厅,92.47平米,东,其他,高楼层(共15层),1998年,塔楼,798,"86,299元/平",广渠门,36人关注,10个月以前发布
左安浦园 ,2室1厅,92.23平米,东北,简装,低楼层(共18层),2004年,板楼,790,"85,656元/平",左安门,11人关注,一年前发布
民旺园十九号院 ,2室1厅,104.4平米,南 北,精装,高楼层(共7层) ,板楼,,1080,"103,449元/平",和平里,1人关注,2个月以前发布
仓南胡同14号院 ,3室1厅,97.55平米,东 南 北,精装,高楼层(共6层) ,板楼,,1080,"110,713元/平",朝阳门内,6人关注,5个月以前发布
盛德紫阙 ,2室1厅,105.73平米,南,其他,中楼层(共20层) ,板塔结合,,930,"87,960元/平",和平里,9人关注,1个月以前发布
华龙美晟 ,2室1厅,94.45平米,东 西,精装,高楼层(共12层),2009年,板塔结合,788,"83,431元/平",永定门,15人关注,2个月以前发布
建国门北大街5号 ,3室1厅,160.18平米,南,简装,低楼层(共24层),2008年,板楼,760,"47,447元/平",建国门内,5人关注,1个月以前发布
中海紫御公馆 ,2室2厅,90.35平米,南,精装,顶层(共19层),2010年,板塔结合,1100,"121,749元/平",陶然亭,24人关注,4个月以前发布
城市亮点 ,3室1厅,92.66平米,东北,其他,中楼层(共12层) ,板塔结合,,780,"84,179元/平",永定门,14人关注,2个月以前发布
胡家园小区 ,2室1厅,94.28平米,南 东南,精装,底层(共10层) ,板塔结合,,760,"80,611元/平",东直门,29人关注,3个月以前发布
康鸿家园 ,2室2厅,103.17平米,南 北,精装,顶层(共6层) ,板楼,,1260,"122,129元/平",和平里,1人关注,12天以前发布
新奥洋房 ,2室1厅,97.18平米,东 西,简装,11层,2006年,板塔结合,699,"71,929元/平",永定门,17人关注,4个月以前发布
小黄庄一区 ,2室1厅,54.8平米,东 西,精装,底层(共6层) ,板楼,,790,"144,161元/平",安贞,4人关注,10个月以前发布
兴化西里 ,3室1厅,77.81平米,南,精装,中楼层(共5层) ,板楼,,790,"101,530元/平",和平里,53人关注,一年前发布
安外大街3号院 ,3室1厅,82.71平米,东 南,精装,中楼层(共12层) ,板塔结合,,1080,"130,577元/平",安定门,24人关注,一年前发布
小黄庄一区 ,3室1厅,74.01平米,南 北,简装,中楼层(共6层) ,板楼,,760,"102,689元/平",安贞,23人关注,4个月以前发布
小黄庄一区 ,3室1厅,89.56平米,东 西,精装,顶层(共21层) ,板塔结合,,799,"89,214元/平",安贞,25人关注,3个月以前发布
甘水桥 ,3室1厅,85.56平米,东 西,简装,中楼层(共14层) ,板塔结合,,799,"93,385元/平",和平里,21人关注,6个月以前发布
盛德紫阙 ,1室1厅,92.69平米,东,精装,中楼层(共20层) ,板塔结合,,1070,"115,439元/平",和平里,0人关注,5个月以前发布
安定路 ,2室1厅,72.64平米,南,简装,低楼层(共18层) ,塔楼,,710,"97,743元/平",安贞,16人关注,1个月以前发布
安定路 ,2室1厅,47.82平米,南,简装,中楼层(共20层) ,塔楼,,499,"104,350元/平",安贞,11人关注,1个月以前发布
安定路 ,3室1厅,88.24平米,南 西 北,简装,中楼层(共20层) ,塔楼,,808,"91,569元/平",安贞,32人关注,4个月以前发布
安定路 ,2室1厅,49.95平米,东,精装,高楼层(共20层) ,塔楼,,550,"110,111元/平",安贞,5人关注,23天以前发布
安定路 ,3室1厅,88.09平米,南 西 北,精装,低楼层(共20层) ,塔楼,,830,"94,222元/平",安贞,19人关注,4个月以前发布
安贞苑50号院 ,2室1厅,88.95平米,南 北,简装,低楼层(共6层) ,板楼,,950,"106,802元/平",安贞,6人关注,15天以前发布
安贞苑50号院 ,2室1厅,88.95平米,南 北,其他,顶层(共6层) ,板楼,,860,"96,684元/平",安贞,7人关注,1个月以前发布
胜古中路1号院 ,3室2厅,149.9平米,南 北,简装,中楼层(共14层) ,板楼,,1210,"80,721元/平",安贞,27人关注,5个月以前发布
胜古中路1号院 ,3室2厅,149.9平米,南 北,简装,顶层(共14层) ,板楼,,1036,"69,113元/平",安贞,13人关注,1个月以前发布
安贞苑50号院 ,2室1厅,88.95平米,南 北,精装,中楼层(共6层) ,板楼,,930,"104,554元/平",安贞,20人关注,3个月以前发布
安贞苑50号院 ,2室1厅,65.65平米,南 北,简装,高楼层(共6层) ,板楼,,720,"109,673元/平",安贞,2人关注,1个月以前发布
安定路 ,2室1厅,47.82平米,南,简装,中楼层(共20层) ,塔楼,,695,"145,337元/平",安贞,1人关注,3个月以前发布
安定路 ,3室1厅,88.09平米,南 西 北,简装,低楼层(共20层) ,塔楼,,870,"98,763元/平",安贞,4人关注,8天以前发布
安贞苑50号院 ,2室1厅,65.82平米,南 北,精装,顶层(共6层) ,板楼,,619,"94,045元/平",安贞,28人关注,4个月以前发布
安定路 ,3室1厅,88.24平米,南 西 北,简装,高楼层(共20层) ,塔楼,,818,"92,702元/平",安贞,13人关注,2个月以前发布
华世隆国际公寓 ,3室2厅,252.31平米,南 北,精装,中楼层(共8层),2001年,塔楼,1330,"52,713元/平",安贞,2人关注,2个月以前发布
胜古中路1号院 ,4室2厅,176.44平米,东 西 北,简装,高楼层(共14层) ,板楼,,1180,"66,879元/平",安贞,5人关注,18天以前发布
胡家园小区 ,2室1厅,100.04平米,南 北,精装,低楼层(共10层) ,板塔结合,,860,"85,966元/平",东直门,44人关注,8个月以前发布
永铁苑 ,2室1厅,90.01平米,东,精装,中楼层(共22层) ,塔楼,,599,"66,549元/平",永定门,48人关注,一年前发布
安乐林二条 ,3室1厅,90.51平米,南 西 北,简装,低楼层(共6层) ,板楼,,560,"61,872元/平",永定门,30人关注,4个月以前发布
新景家园东区 ,3室1厅,92.82平米,南,简装,中楼层(共10层) ,板塔结合,,1050,"113,123元/平",崇文门,46人关注,2个月以前发布
富贵园一区 ,2室1厅,91.74平米,东 南,精装,低楼层(共11层),2004年,板楼,1198,"130,587元/平",东花市,80人关注,6个月以前发布
康鸿家园 ,3室2厅,159.87平米,南 北,简装,底层(共6层) ,板楼,,1580,"98,831元/平",和平里,11人关注,8个月以前发布
民旺园十九号院 ,2室1厅,104.4平米,南 北,简装,中楼层(共7层) ,板楼,,1025,"98,181元/平",和平里,2人关注,30天以前发布
城市亮点 ,3室1厅,92.66平米,东北,其他,中楼层(共12层) ,板塔结合,,780,"84,179元/平",永定门,14人关注,2个月以前发布
外交部街59号院 ,3室1厅,95.26平米,东 西,简装,中楼层(共4层) ,板楼,,1300,"136,469元/平",建国门内,29人关注,6个月以前发布
新景家园西区 ,3室1厅,91.06平米,南 北,精装,中楼层(共14层) ,板楼,,940,"103,229元/平",崇文门,38人关注,4个月以前发布
左安浦园 ,2室1厅,97.55平米,西,精装,顶层(共14层) ,板塔结合,,836,"85,700元/平",左安门,16人关注,9个月以前发布
建予园 ,2室1厅,105.69平米,南,简装,底层(共16层),2001年,塔楼,630,"59,609元/平",永定门,50人关注,9个月以前发布
东直门外大街(东城） ,3室1厅,99.8平米,南 北,精装,中楼层(共14层) ,板塔结合,,980,"98,197元/平",东直门,61人关注,7个月以前发布
东环居苑 ,3室1厅,96.34平米,西北,其他,高楼层(共22层),2003年,塔楼,935,"97,053元/平",广渠门,14人关注,4个月以前发布
交道口东大街 ,3室1厅,98.63平米,南 北,精装,中楼层(共10层) ,板塔结合,,1225,"124,202元/平",交道口,6人关注,4个月以前发布
建国门北大街5号 ,2室1厅,177.32平米,东,精装,高楼层(共24层),2008年,板楼,1120,"63,163元/平",建国门内,0人关注,18天以前发布
万国城MOMA ,3室2厅,163.49平米,南 北,其他,中楼层(共26层) ,板楼,,1990,"121,720元/平",东直门,24人关注,一年前发布
建予园 ,2室1厅,93.5平米,东 西 北,精装,中楼层(共16层),2001年,塔楼,588,"62,888元/平",永定门,35人关注,9个月以前发布
远洋德邑 ,2室1厅,106.28平米,东,精装,低楼层(共14层) ,板塔结合,,980,"92,210元/平",广渠门,37人关注,一年前发布
建国门北大街5号 ,2室1厅,160.18平米,南,精装,中楼层(共24层),2008年,板楼,880,"54,939元/平",建国门内,28人关注,一年前发布
和平新城一期 ,3室2厅,152.14平米,东 南,其他,中楼层(共19层) ,板塔结合,,1880,"123,571元/平",和平里,11人关注,3个月以前发布
新景家园东区 ,2室1厅,98.19平米,北 南,其他,高楼层(共13层) ,板塔结合,,1199,"122,111元/平",崇文门,8人关注,6个月以前发布
海晟名苑南区 ,3室1厅,162.1平米,南,精装,高楼层(共14层) ,板塔结合,,2190,"135,102元/平",工体,15人关注,1个月以前发布
胡家园26号院 ,3室1厅,104.77平米,南 北,简装,中楼层(共6层) ,板楼,,1018,"97,166元/平",东直门,29人关注,4个月以前发布
西营房 ,2室1厅,99.01平米,南,简装,中楼层(共16层) ,塔楼,,968,"97,768元/平",安定门,19人关注,4个月以前发布
本家润园C区 ,3室1厅,99.72平米,东北,精装,高楼层(共18层),2005年,板塔结合,999,"100,181元/平",东花市,7人关注,4个月以前发布
富贵园三区 ,3室1厅,96.07平米,东南,简装,高楼层(共18层) ,塔楼,,950,"98,887元/平",东花市,20人关注,一年前发布
远洋德邑 ,2室1厅,106.28平米,东,精装,中楼层(共14层) ,板塔结合,,985,"92,680元/平",广渠门,25人关注,4个月以前发布
梵悦万国府 ,3室2厅,196.54平米,东 南,精装,32层,2002年,塔楼,3000,"152,641元/平",东直门,11人关注,4个月以前发布
